transaction_id,session_id,user_id,order_timestamp,order_date,device_category,country,source,medium,campaign,channel_group,order_value,item_revenue_sum,item_count,distinct_products,distinct_categories,categories,order_seq,is_first_order,days_since_previous_order,avg_item_value,order_hour,order_day_of_week,order_value_rank
T0004492,2745775.4884281476.1733011381,2745775.4884281476,2024-12-01 00:12:46.582599,2024-12-01,mobile,Canada,google,organic,(organic),Organic Search,138.57,138.57,4.0,3,3,['Lifestyle' 'Office' 'Stationery'],2,False,33,34.64,0,Sunday,435
T0003160,4901416.7989247433.1731843379,4901416.7989247433,2024-11-17 11:55:20.620250,2024-11-17,desktop,United States,(direct),(none),(direct),Direct,138.57,138.57,3.0,3,2,['Accessories' 'Lifestyle'],3,False,2,46.19,11,Sunday,435
T0004041,8180398.9478864004.1732794069,8180398.9478864004,2024-11-28 11:42:12.028663,2024-11-28,desktop,Singapore,(direct),(none),(direct),Direct,138.22,138.22,3.0,2,2,['Apparel' 'Office'],1,True,,46.07,11,Thursday,436
T0001191,1376117.2104065245.1728230620,1376117.2104065245,2024-10-06 16:08:21.504658,2024-10-06,desktop,Netherlands,google,organic,(organic),Organic Search,137.77,137.77,4.0,3,2,['Apparel' 'Drinkware'],1,True,,34.44,16,Sunday,437
T0004154,5270637.6112751149.1732828823,5270637.6112751149,2024-11-28 21:38:55.462607,2024-11-28,mobile,United States,google,organic,(organic),Organic Search,137.42,137.42,3.0,2,2,['Accessories' 'Bags'],1,True,,45.81,21,Thursday,438
T0001945,5420307.6617573625.1729707035,5420307.6617573625,2024-10-23 18:10:48.558480,2024-10-23,desktop,United States,google,organic,(organic),Organic Search,137.38,137.38,2.0,1,1,['Apparel'],2,False,2,68.69,18,Wednesday,439
T0001559,5732683.2459450702.1729005407,5732683.2459450702,2024-10-15 15:29:05.613658,2024-10-15,mobile,United States,google,organic,(organic),Organic Search,137.38,137.38,2.0,1,1,['Apparel'],1,True,,68.69,15,Tuesday,439
T0003392,9977814.9947052222.1732246795,9977814.9947052222,2024-11-22 03:49:40.337303,2024-11-22,mobile,United States,google,organic,(organic),Organic Search,137.38,137.38,2.0,1,1,['Apparel'],1,True,,68.69,3,Friday,439
T0001511,1326293.9494334555.1728921788,1326293.9494334555,2024-10-14 16:10:46.213125,2024-10-14,mobile,United States,(direct),(none),(direct),Direct,137.38,137.38,2.0,1,1,['Apparel'],1,True,,68.69,16,Monday,439
T0001190,6231875.7726341014.1728230923,6231875.7726341014,2024-10-06 15:58:06.137860,2024-10-06,desktop,Canada,youtube.com,referral,(referral),Referral,137.14,137.14,2.0,2,2,['Apparel' 'Bags'],1,True,,68.57,15,Sunday,440
T0001566,7207652.2487483329.1729017598,7207652.2487483329,2024-10-15 18:35:36.526656,2024-10-15,desktop,India,google,organic,(organic),Organic Search,137.14,137.14,2.0,2,2,['Apparel' 'Bags'],1,True,,68.57,18,Tuesday,440
T0000829,3651967.6503501496.1727439312,3651967.6503501496,2024-09-27 12:26:53.148222,2024-09-27,desktop,United States,google,organic,(organic),Organic Search,136.88,136.88,4.0,3,3,['Accessories' 'Apparel' 'Electronics'],1,True,,34.22,12,Friday,441
T0002990,9663326.5393404534.1731520389,9663326.5393404534,2024-11-13 17:52:36.150235,2024-11-13,desktop,United States,(direct),(none),(direct),Direct,136.87,136.87,2.0,2,2,['Accessories' 'Bags'],1,True,,68.44,17,Wednesday,442
T0001064,9757494.7335137900.1727949735,9757494.7335137900,2024-10-03 10:16:33.429957,2024-10-03,mobile,Japan,(direct),(none),(direct),Direct,136.8,136.8,4.0,3,3,['Accessories' 'Bags' 'Drinkware'],2,False,14,34.2,10,Thursday,443
T0001554,9741058.8639993944.1729000683,9741058.8639993944,2024-10-15 14:01:31.969262,2024-10-15,tablet,United States,(direct),(none),(direct),Direct,136.71,136.71,2.0,2,2,['Apparel' 'Bags'],1,True,,68.36,14,Tuesday,444
T0002903,7238823.7149211005.1731354513,7238823.7149211005,2024-11-11 19:39:54.101258,2024-11-11,desktop,United States,google,cpc,shopping_feed,Paid,136.69,136.69,3.0,3,3,['Accessories' 'Bags' 'Drinkware'],1,True,,45.56,19,Monday,445
T0001134,9433898.4334351243.1728117165,9433898.4334351243,2024-10-05 08:35:17.741209,2024-10-05,mobile,Japan,partners,affiliate,coupon_partners,Affiliate,136.44,136.44,4.0,2,2,['Bags' 'Drinkware'],1,True,,34.11,8,Saturday,446
T0003048,9720488.4169006815.1731645896,9720488.4169006815,2024-11-15 04:43:24.562070,2024-11-15,desktop,United States,facebook,paid_social,prospecting_broad,Paid,136.44,136.44,3.0,2,2,['Accessories' 'Bags'],1,True,,45.48,4,Friday,446
T0001325,2642358.4152779609.1728514372,2642358.4152779609,2024-10-09 22:44:33.322391,2024-10-09,mobile,Brazil,google,organic,(organic),Organic Search,136.4,136.4,4.0,3,2,['Accessories' 'Apparel'],1,True,,34.1,22,Wednesday,447
T0004197,3234036.3777361069.1732854658,3234036.3777361069,2024-11-29 04:39:28.423861,2024-11-29,desktop,India,(direct),(none),(direct),Direct,136.32,136.32,4.0,3,2,['Accessories' 'Apparel'],1,True,,34.08,4,Friday,448
T0003504,6871417.2890019729.1732449445,6871417.2890019729,2024-11-24 11:53:34.128541,2024-11-24,tablet,United States,google,cpc,shopping_feed,Paid,136.18,136.18,4.0,3,2,['Accessories' 'Apparel'],1,True,,34.05,11,Sunday,449
T0003644,7112362.6110508907.1732564024,7112362.6110508907,2024-11-25 19:48:02.393266,2024-11-25,mobile,Australia,google,organic,(organic),Organic Search,136.13,136.13,3.0,2,2,['Bags' 'Drinkware'],1,True,,45.38,19,Monday,450
T0001623,3946815.3480843748.1729116893,3946815.3480843748,2024-10-16 22:21:41.728406,2024-10-16,desktop,India,newsletter,email,weekly_drop,Email,136.07,136.07,3.0,2,2,['Accessories' 'Apparel'],1,True,,45.36,22,Wednesday,451
T0003521,8798480.7337711799.1732466757,8798480.7337711799,2024-11-24 16:48:09.458621,2024-11-24,tablet,Japan,youtube.com,referral,(referral),Referral,136.07,136.07,3.0,2,2,['Accessories' 'Apparel'],1,True,,45.36,16,Sunday,451
T0002006,6271767.8716879521.1729813694,6271767.8716879521,2024-10-24 23:51:03.308604,2024-10-24,desktop,United States,(direct),(none),(direct),Direct,135.93,135.93,3.0,2,2,['Accessories' 'Apparel'],1,True,,45.31,23,Thursday,452
T0001763,9168218.8736776190.1729371491,9168218.8736776190,2024-10-19 21:10:05.186397,2024-10-19,mobile,United Kingdom,(direct),(none),(direct),Direct,135.79,135.79,4.0,3,3,['Accessories' 'Apparel' 'Lifestyle'],1,True,,33.95,21,Saturday,453
T0001176,7894876.9982422713.1728205532,7894876.9982422713,2024-10-06 09:11:24.916359,2024-10-06,desktop,United States,google,cpc,brand_search,Paid,135.77,135.77,3.0,3,3,['Accessories' 'Lifestyle' 'Stationery'],2,False,6,45.26,9,Sunday,454
T0004023,3997438.1541743748.1732782111,3997438.1541743748,2024-11-28 08:14:00.787920,2024-11-28,tablet,United States,google,cpc,shopping_feed,Paid,135.66,135.66,4.0,2,2,['Electronics' 'Office'],1,True,,33.92,8,Thursday,455
T0001993,9638116.4802705545.1729801451,9638116.4802705545,2024-10-24 20:22:28.369004,2024-10-24,desktop,United States,newsletter,email,weekly_drop,Email,135.48,135.48,2.0,2,1,['Apparel'],1,True,,67.74,20,Thursday,456
T0003798,6651435.4352864769.1732654838,6651435.4352864769,2024-11-26 21:18:18.262617,2024-11-26,desktop,Japan,google,organic,(organic),Organic Search,134.92,134.92,2.0,2,2,['Apparel' 'Bags'],1,True,,67.46,21,Tuesday,457
T0001488,9154127.5789889317.1728888987,9154127.5789889317,2024-10-14 07:14:03.202398,2024-10-14,desktop,United States,google,cpc,shopping_feed,Paid,134.8,134.8,4.0,3,2,['Accessories' 'Apparel'],1,True,,33.7,7,Monday,458
T0004008,1750866.5696624194.1732774226,1750866.5696624194,2024-11-28 06:05:12.175492,2024-11-28,desktop,United States,google,cpc,brand_search,Paid,134.75,134.75,3.0,3,2,['Apparel' 'Drinkware'],1,True,,44.92,6,Thursday,459
T0002924,3720805.3807158070.1731393573,3720805.3807158070,2024-11-12 06:54:47.198266,2024-11-12,desktop,Australia,youtube.com,referral,(referral),Referral,134.54,134.54,3.0,3,3,['Accessories' 'Bags' 'Office'],1,True,,44.85,6,Tuesday,460
T0000766,4295341.2155500784.1727287910,4295341.2155500784,2024-09-25 18:13:46.849065,2024-09-25,desktop,France,partners,affiliate,coupon_partners,Affiliate,134.48,134.48,2.0,2,1,['Lifestyle'],1,True,,67.24,18,Wednesday,461
T0001217,6999683.8891758386.1728309390,6999683.8891758386,2024-10-07 13:55:02.725344,2024-10-07,desktop,United States,facebook,paid_social,prospecting_broad,Paid,134.47,134.47,3.0,3,2,['Apparel' 'Electronics'],1,True,,44.82,13,Monday,462
T0001639,6370810.3318812410.1729149441,6370810.3318812410,2024-10-17 07:11:10.638335,2024-10-17,mobile,Australia,facebook,paid_social,prospecting_broad,Paid,134.32,134.32,1.0,1,1,['Electronics'],1,True,,134.32,7,Thursday,463
T0004393,9017940.5725790629.1732966687,9017940.5725790629,2024-11-30 11:51:31.563300,2024-11-30,desktop,United States,google,organic,(organic),Organic Search,134.32,134.32,1.0,1,1,['Electronics'],1,True,,134.32,11,Saturday,463
T0000233,3341542.5126084548.1726058508,3341542.5126084548,2024-09-11 12:55:59.182177,2024-09-11,desktop,United States,youtube.com,referral,(referral),Referral,134.32,134.32,1.0,1,1,['Electronics'],1,True,,134.32,12,Wednesday,463
T0003475,3178580.5811036346.1732382446,3178580.5811036346,2024-11-23 17:27:22.039938,2024-11-23,mobile,India,google,cpc,brand_search,Paid,134.29,134.29,2.0,2,2,['Accessories' 'Electronics'],1,True,,67.15,17,Saturday,464
T0000743,7411934.7075399181.1727231424,7411934.7075399181,2024-09-25 02:28:57.195923,2024-09-25,desktop,United Kingdom,google,organic,(organic),Organic Search,134.24,134.24,3.0,2,2,['Bags' 'Drinkware'],1,True,,44.75,2,Wednesday,465
T0001586,1320423.9911858286.1729059742,1320423.9911858286,2024-10-16 06:15:38.922560,2024-10-16,desktop,India,(direct),(none),(direct),Direct,134.2,134.2,3.0,3,3,['Accessories' 'Apparel' 'Electronics'],1,True,,44.73,6,Wednesday,466
T0004316,5453164.5361080036.1732912341,5453164.5361080036,2024-11-29 20:27:07.083612,2024-11-29,desktop,United States,google,cpc,shopping_feed,Paid,134.0,134.0,2.0,2,2,['Apparel' 'Electronics'],2,False,9,67.0,20,Friday,467
T0000644,7811042.5273549523.1727032825,7811042.5273549523,2024-09-22 19:25:06.224738,2024-09-22,desktop,United States,(direct),(none),(direct),Direct,133.99,133.99,5.0,3,2,['Apparel' 'Office'],1,True,,26.8,19,Sunday,468
T0000498,8265805.1326953600.1726722341,8265805.1326953600,2024-09-19 05:15:42.923934,2024-09-19,desktop,United States,google,cpc,brand_search,Paid,133.95,133.95,2.0,2,2,['Apparel' 'Bags'],1,True,,66.97,5,Thursday,469
T0003227,3054596.1012915344.1731960821,3054596.1012915344,2024-11-18 20:20:31.531359,2024-11-18,mobile,Canada,google,cpc,shopping_feed,Paid,133.9,133.9,3.0,2,2,['Drinkware' 'Lifestyle'],1,True,,44.63,20,Monday,470
T0000234,9543559.3665793308.1726060392,9543559.3665793308,2024-09-11 13:05:06.776142,2024-09-11,mobile,United States,youtube.com,referral,(referral),Referral,133.84,133.84,4.0,2,2,['Accessories' 'Office'],1,True,,33.46,13,Wednesday,471
T0002939,1802349.9892043642.1731420340,1802349.9892043642,2024-11-12 14:10:42.043574,2024-11-12,desktop,United States,google,organic,(organic),Organic Search,133.84,133.84,4.0,2,2,['Accessories' 'Office'],1,True,,33.46,14,Tuesday,471
T0003730,9967594.1677868701.1732623367,9967594.1677868701,2024-11-26 12:27:41.923845,2024-11-26,desktop,India,newsletter,email,weekly_drop,Email,133.77,133.77,3.0,2,2,['Accessories' 'Apparel'],1,True,,44.59,12,Tuesday,472
T0000361,2423774.2392010511.1726399398,2423774.2392010511,2024-09-15 11:18:24.507720,2024-09-15,desktop,Singapore,(direct),(none),(direct),Direct,133.77,133.77,2.0,2,2,['Bags' 'Lifestyle'],1,True,,66.89,11,Sunday,472
T0003611,9324881.2503983202.1732547207,9324881.2503983202,2024-11-25 15:19:09.120887,2024-11-25,mobile,United States,google,organic,(organic),Organic Search,133.34,133.34,3.0,3,2,['Apparel' 'Lifestyle'],1,True,,44.45,15,Monday,473
T0003958,3155226.4695149641.1732744317,3155226.4695149641,2024-11-27 21:58:35.524755,2024-11-27,desktop,Germany,google,organic,(organic),Organic Search,133.32,133.32,2.0,1,1,['Apparel'],1,True,,66.66,21,Wednesday,474
T0000771,1044159.6090812838.1727295145,1044159.6090812838,2024-09-25 20:11:19.633442,2024-09-25,mobile,United States,google,organic,(organic),Organic Search,133.32,133.32,2.0,1,1,['Apparel'],1,True,,66.66,20,Wednesday,474
T0003120,2856497.9317123383.1731775625,2856497.9317123383,2024-11-16 16:40:39.779870,2024-11-16,mobile,United States,(direct),(none),(direct),Direct,133.32,133.32,2.0,1,1,['Apparel'],2,False,25,66.66,16,Saturday,474
T0002899,1811935.2701540386.1731347078,1811935.2701540386,2024-11-11 18:10:05.596836,2024-11-11,desktop,United States,(direct),(none),(direct),Direct,133.17,133.17,4.0,3,3,['Apparel' 'Bags' 'Drinkware'],1,True,,33.29,18,Monday,475
T0000805,1754735.6030446981.1727382453,1754735.6030446981,2024-09-26 20:34:23.239882,2024-09-26,desktop,Canada,google,cpc,brand_search,Paid,133.1,133.1,3.0,3,3,['Accessories' 'Apparel' 'Office'],1,True,,44.37,20,Thursday,476
T0002757,5716275.3918502138.1731096853,5716275.3918502138,2024-11-08 20:30:13.886709,2024-11-08,desktop,United States,youtube.com,referral,(referral),Referral,132.94,132.94,3.0,3,3,['Accessories' 'Bags' 'Stationery'],1,True,,44.31,20,Friday,477
T0004489,4158258.9097633240.1733009565,4158258.9097633240,2024-11-30 23:30:57.444684,2024-11-30,desktop,United States,newsletter,email,weekly_drop,Email,132.32,132.32,3.0,3,3,['Accessories' 'Bags' 'Drinkware'],2,False,9,44.11,23,Saturday,478
T0001756,7320753.6120504323.1729359771,7320753.6120504323,2024-10-19 17:48:55.519831,2024-10-19,mobile,Germany,(direct),(none),(direct),Direct,132.16,132.16,3.0,3,2,['Accessories' 'Apparel'],1,True,,44.05,17,Saturday,479
T0001196,9420456.6853816655.1728241696,9420456.6853816655,2024-10-06 19:00:57.742588,2024-10-06,mobile,Brazil,newsletter,email,weekly_drop,Email,132.14,132.14,3.0,3,3,['Bags' 'Headgear' 'Lifestyle'],1,True,,44.05,19,Sunday,480
T0002567,4207323.9539367952.1730768623,4207323.9539367952,2024-11-05 01:06:45.760139,2024-11-05,mobile,Australia,(direct),(none),(direct),Direct,131.94,131.94,4.0,3,3,['Accessories' 'Apparel' 'Lifestyle'],1,True,,32.99,1,Tuesday,481
T0001302,6737575.5113302518.1728476156,6737575.5113302518,2024-10-09 12:18:03.400475,2024-10-09,mobile,Australia,google,organic,(organic),Organic Search,131.91,131.91,4.0,3,3,['Accessories' 'Drinkware' 'Lifestyle'],1,True,,32.98,12,Wednesday,482
T0000445,3833921.5405975893.1726576154,3833921.5405975893,2024-09-17 12:36:21.355110,2024-09-17,mobile,United States,(direct),(none),(direct),Direct,131.8,131.8,3.0,2,2,['Bags' 'Drinkware'],1,True,,43.93,12,Tuesday,483
T0000578,6714005.4938346089.1726896936,6714005.4938346089,2024-09-21 05:38:16.236097,2024-09-21,desktop,United States,google,organic,(organic),Organic Search,131.45,131.45,3.0,3,3,['Accessories' 'Bags' 'Stationery'],1,True,,43.82,5,Saturday,484
T0001801,4287833.9566327575.1729461957,4287833.9566327575,2024-10-20 22:14:17.138967,2024-10-20,mobile,United States,google,cpc,shopping_feed,Paid,131.45,131.45,3.0,3,3,['Accessories' 'Bags' 'Stationery'],1,True,,43.82,22,Sunday,484
T0002822,2265101.2102899006.1731219410,2265101.2102899006,2024-11-10 06:23:34.394364,2024-11-10,desktop,India,google,organic,(organic),Organic Search,131.44,131.44,2.0,2,2,['Bags' 'Lifestyle'],1,True,,65.72,6,Sunday,485
T0004142,1419519.4064380058.1732827797,1419519.4064380058,2024-11-28 21:06:25.686071,2024-11-28,tablet,France,(direct),(none),(direct),Direct,131.4,131.4,3.0,2,2,['Accessories' 'Bags'],1,True,,43.8,21,Thursday,486
T0003957,8528114.6851621287.1732743838,8528114.6851621287,2024-11-27 21:48:40.576632,2024-11-27,mobile,Brazil,(direct),(none),(direct),Direct,131.07,131.07,2.0,2,1,['Apparel'],1,True,,65.54,21,Wednesday,487
T0004019,4131788.2400449001.1732779972,4131788.2400449001,2024-11-28 07:38:47.694955,2024-11-28,mobile,United States,google,organic,(organic),Organic Search,131.06,131.06,3.0,3,2,['Accessories' 'Apparel'],1,True,,43.69,7,Thursday,488
T0001127,7081604.3312124735.1728088161,7081604.3312124735,2024-10-05 00:35:22.050815,2024-10-05,mobile,United States,(direct),(none),(direct),Direct,130.8,130.8,3.0,2,2,['Apparel' 'Drinkware'],1,True,,43.6,0,Saturday,489
T0002536,4635209.6403744039.1730719557,4635209.6403744039,2024-11-04 11:25:11.204705,2024-11-04,desktop,Singapore,google,organic,(organic),Organic Search,130.77,130.77,1.0,1,1,['Electronics'],2,False,3,130.77,11,Monday,490
T0000398,5422158.8183660974.1726481431,5422158.8183660974,2024-09-16 10:25:47.581570,2024-09-16,mobile,United States,(direct),(none),(direct),Direct,130.77,130.77,1.0,1,1,['Electronics'],1,True,,130.77,10,Monday,490
T0001735,3791720.9362981914.1729319361,3791720.9362981914,2024-10-19 06:19:37.130083,2024-10-19,mobile,United Kingdom,newsletter,email,weekly_drop,Email,130.77,130.77,1.0,1,1,['Electronics'],2,False,8,130.77,6,Saturday,490
T0003309,9456219.1179900559.1732107352,9456219.1179900559,2024-11-20 13:00:19.158308,2024-11-20,desktop,India,(direct),(none),(direct),Direct,130.77,130.77,1.0,1,1,['Electronics'],1,True,,130.77,13,Wednesday,490
T0002921,4927077.1788906839.1731378793,4927077.1788906839,2024-11-12 03:00:09.389523,2024-11-12,desktop,India,facebook,paid_social,prospecting_broad,Paid,130.77,130.77,1.0,1,1,['Electronics'],1,True,,130.77,3,Tuesday,490
T0002406,3394431.5469962284.1730505294,3394431.5469962284,2024-11-01 23:55:01.766924,2024-11-01,desktop,Mexico,google,cpc,brand_search,Paid,130.61,130.61,2.0,2,1,['Apparel'],1,True,,65.31,23,Friday,491
T0003385,3814241.3148500581.1732225444,3814241.3148500581,2024-11-21 21:43:37.173072,2024-11-21,desktop,Germany,google,organic,(organic),Organic Search,130.35,130.35,2.0,2,1,['Apparel'],1,True,,65.18,21,Thursday,492
T0001055,5503716.1748259820.1727909293,5503716.1748259820,2024-10-02 22:57:05.144176,2024-10-02,desktop,United States,google,cpc,shopping_feed,Paid,130.09,130.09,3.0,3,1,['Apparel'],1,True,,43.36,22,Wednesday,493
T0001263,9354980.3516959176.1728397476,9354980.3516959176,2024-10-08 14:21:37.626392,2024-10-08,desktop,France,youtube.com,referral,(referral),Referral,130.08,130.08,3.0,3,3,['Apparel' 'Lifestyle' 'Stationery'],1,True,,43.36,14,Tuesday,494
T0001884,4696975.8098005853.1729615865,4696975.8098005853,2024-10-22 16:54:51.422907,2024-10-22,mobile,India,google,organic,(organic),Organic Search,129.95,129.95,3.0,2,2,['Apparel' 'Bags'],1,True,,43.32,16,Tuesday,495
T0002227,9779705.3289709459.1730205639,9779705.3289709459,2024-10-29 13:03:03.607630,2024-10-29,mobile,France,google,cpc,brand_search,Paid,129.74,129.74,3.0,2,2,['Accessories' 'Apparel'],1,True,,43.25,13,Tuesday,496
T0004034,8285535.2266798965.1732791097,8285535.2266798965,2024-11-28 10:49:09.068172,2024-11-28,mobile,Canada,partners,affiliate,coupon_partners,Affiliate,129.56,129.56,4.0,2,2,['Apparel' 'Lifestyle'],1,True,,32.39,10,Thursday,497
T0000866,7891510.1004035763.1727508235,7891510.1004035763,2024-09-28 07:21:43.106722,2024-09-28,desktop,Japan,google,cpc,shopping_feed,Paid,129.24,129.24,3.0,2,1,['Apparel'],1,True,,43.08,7,Saturday,498
T0001448,2938641.3357715318.1728796938,2938641.3357715318,2024-10-13 05:37:25.752328,2024-10-13,mobile,Germany,(direct),(none),(direct),Direct,129.09,129.09,3.0,3,3,['Apparel' 'Bags' 'Headgear'],1,True,,43.03,5,Sunday,499
T0001739,7453114.7721710814.1729323955,7453114.7721710814,2024-10-19 07:56:11.624803,2024-10-19,desktop,United Kingdom,google,organic,(organic),Organic Search,129.08,129.08,2.0,1,1,['Apparel'],1,True,,64.54,7,Saturday,500
T0001948,9968803.6429228607.1729709818,9968803.6429228607,2024-10-23 19:08:07.492658,2024-10-23,desktop,Japan,google,organic,(organic),Organic Search,129.08,129.08,4.0,3,2,['Accessories' 'Apparel'],1,True,,32.27,19,Wednesday,500
T0002515,9322961.6667374583.1730679189,9322961.6667374583,2024-11-04 00:19:58.745889,2024-11-04,desktop,United States,(direct),(none),(direct),Direct,129.02,129.02,4.0,3,3,['Accessories' 'Apparel' 'Office'],1,True,,32.26,0,Monday,501
T0002005,8164145.7957090003.1729812261,8164145.7957090003,2024-10-24 23:16:56.864567,2024-10-24,desktop,United States,(direct),(none),(direct),Direct,128.99,128.99,3.0,3,2,['Accessories' 'Bags'],1,True,,43.0,23,Thursday,502
T0002158,9285680.1418819521.1730075539,9285680.1418819521,2024-10-28 00:42:59.564810,2024-10-28,mobile,United States,youtube.com,referral,(referral),Referral,128.96,128.96,3.0,2,2,['Accessories' 'Bags'],1,True,,42.99,0,Monday,503
