session_date,device_category,channel_group,country,user_type,sessions,viewed_product,added_to_cart,began_checkout,added_shipping,added_payment,purchased,revenue
2024-09-16,mobile,Organic Search,Brazil,Returning,7,5,2,1,1,1,1,11.07
2024-11-10,desktop,Referral,Singapore,New,4,1,0,0,0,0,0,0.0
2024-11-11,mobile,Paid,Germany,Returning,13,8,0,0,0,0,0,0.0
2024-11-12,desktop,Organic Search,United Kingdom,Returning,9,8,1,1,1,1,1,29.41
2024-11-13,mobile,Paid,India,New,42,17,0,0,0,0,0,0.0
2024-11-13,mobile,Organic Search,Brazil,New,10,7,0,0,0,0,0,0.0
2024-11-14,desktop,Referral,Germany,New,3,3,0,0,0,0,0,0.0
2024-09-22,desktop,Referral,Mexico,New,2,1,0,0,0,0,0,0.0
2024-09-23,desktop,Paid,United States,Returning,39,28,4,2,2,2,2,337.88
2024-09-23,mobile,Organic Search,United States,Returning,34,24,4,2,1,1,0,0.0
2024-09-23,desktop,Referral,Singapore,New,4,2,0,0,0,0,0,0.0
2024-09-23,mobile,Direct,Japan,Returning,5,1,0,0,0,0,0,0.0
2024-09-23,tablet,Paid,United States,New,10,8,2,0,0,0,0,0.0
2024-09-24,desktop,Paid,Australia,New,12,4,0,0,0,0,0,0.0
2024-09-25,mobile,Paid,Singapore,New,6,2,0,0,0,0,0,0.0
2024-09-25,desktop,Organic Search,India,New,21,16,1,0,0,0,0,0.0
2024-09-28,mobile,Paid,United States,Returning,60,37,9,3,3,3,2,63.6
2024-10-26,desktop,Email,India,New,7,5,0,0,0,0,0,0.0
2024-10-27,mobile,Organic Search,Japan,Returning,5,5,1,1,1,1,1,76.93
2024-10-27,desktop,Paid,India,Returning,21,13,3,1,1,1,1,19.77
2024-10-28,mobile,Direct,Netherlands,New,8,5,2,1,1,0,0,0.0
2024-10-28,desktop,Affiliate,France,New,2,2,0,0,0,0,0,0.0
2024-10-28,desktop,Referral,Canada,New,3,2,0,0,0,0,0,0.0
2024-10-29,mobile,Organic Search,Australia,New,11,8,1,0,0,0,0,0.0
2024-10-29,desktop,Organic Search,Netherlands,New,8,7,1,0,0,0,0,0.0
2024-10-30,mobile,Referral,United States,Returning,9,5,0,0,0,0,0,0.0
2024-11-28,tablet,Direct,France,New,6,3,3,2,1,1,1,131.4
2024-11-29,mobile,Organic Search,Mexico,Returning,4,3,0,0,0,0,0,0.0
2024-11-29,mobile,Email,India,New,16,10,2,0,0,0,0,0.0
2024-11-29,desktop,Organic Search,France,New,25,15,4,2,2,1,1,58.3
2024-11-29,tablet,Organic Search,United States,New,19,14,1,1,0,0,0,0.0
2024-11-29,tablet,Paid,Singapore,New,4,2,0,0,0,0,0,0.0
2024-11-30,mobile,Organic Search,Canada,New,29,14,3,1,1,0,0,0.0
2024-11-30,mobile,Paid,France,New,24,12,2,1,1,1,0,0.0
2024-09-01,mobile,Paid,Australia,New,14,9,1,0,0,0,0,0.0
2024-09-03,desktop,Organic Search,Germany,New,16,10,1,0,0,0,0,0.0
2024-09-04,mobile,Paid,Netherlands,Returning,1,1,0,0,0,0,0,0.0
2024-09-04,desktop,Paid,Canada,New,17,9,2,1,1,1,1,3.95
2024-09-04,desktop,Organic Search,France,New,8,5,1,0,0,0,0,0.0
2024-09-04,desktop,Paid,Japan,New,14,5,0,0,0,0,0,0.0
2024-09-04,desktop,Direct,Singapore,New,4,4,0,0,0,0,0,0.0
2024-09-04,desktop,Direct,Canada,Returning,3,3,0,0,0,0,0,0.0
2024-09-04,mobile,Direct,Australia,New,8,6,1,1,0,0,0,0.0
2024-09-05,mobile,Paid,Japan,Returning,5,2,0,0,0,0,0,0.0
2024-09-06,mobile,Email,France,New,1,0,0,0,0,0,0,0.0
2024-09-06,desktop,Direct,Canada,Returning,1,1,0,0,0,0,0,0.0
2024-09-06,desktop,Organic Search,Canada,New,9,5,2,0,0,0,0,0.0
2024-09-07,desktop,Email,United Kingdom,Returning,2,2,0,0,0,0,0,0.0
2024-09-08,desktop,Paid,Canada,New,8,5,0,0,0,0,0,0.0
2024-09-09,desktop,Referral,India,New,9,6,0,0,0,0,0,0.0
2024-10-31,desktop,Direct,India,Returning,17,14,2,1,1,0,0,0.0
2024-10-31,desktop,Paid,Canada,New,23,13,3,1,1,0,0,0.0
2024-11-01,mobile,Paid,Japan,Returning,11,7,1,1,1,1,1,46.08
2024-11-01,tablet,Paid,United States,Returning,13,9,3,1,1,1,1,266.8
2024-11-01,mobile,Email,India,Returning,6,5,0,0,0,0,0,0.0
2024-11-01,mobile,Organic Search,India,Returning,17,11,1,0,0,0,0,0.0
2024-11-01,desktop,Paid,Brazil,New,17,10,1,0,0,0,0,0.0
2024-11-02,mobile,Direct,Netherlands,New,6,3,0,0,0,0,0,0.0
2024-11-02,desktop,Paid,India,New,37,24,0,0,0,0,0,0.0
2024-11-02,mobile,Referral,India,New,11,7,0,0,0,0,0,0.0
2024-11-30,desktop,Email,United Kingdom,New,12,10,4,2,1,1,1,24.25
2024-09-28,desktop,Paid,Japan,New,13,10,3,2,2,2,2,226.68
2024-09-28,desktop,Organic Search,Singapore,New,4,3,0,0,0,0,0,0.0
2024-09-29,desktop,Email,United States,Returning,8,7,1,0,0,0,0,0.0
2024-09-29,tablet,Paid,India,New,4,1,0,0,0,0,0,0.0
2024-09-29,mobile,Organic Search,Germany,New,7,3,0,0,0,0,0,0.0
2024-09-30,tablet,Organic Search,Germany,New,2,2,0,0,0,0,0,0.0
2024-09-30,desktop,Organic Search,Australia,Returning,5,4,0,0,0,0,0,0.0
2024-10-02,desktop,Direct,Brazil,New,5,4,1,1,1,0,0,0.0
2024-10-02,mobile,Email,Brazil,New,1,0,0,0,0,0,0,0.0
2024-11-14,mobile,Referral,United States,Returning,16,9,2,0,0,0,0,0.0
2024-11-15,desktop,Email,United States,Returning,10,9,5,2,2,2,2,140.79
2024-11-15,tablet,Paid,United States,New,17,7,1,1,1,1,1,38.83
2024-11-16,desktop,Organic Search,Netherlands,New,5,4,0,0,0,0,0,0.0
2024-11-16,desktop,Direct,United Kingdom,New,19,14,1,0,0,0,0,0.0
2024-11-16,desktop,Email,United States,New,9,8,2,0,0,0,0,0.0
2024-11-16,mobile,Direct,Singapore,New,3,3,0,0,0,0,0,0.0
2024-11-17,mobile,Paid,Netherlands,New,6,5,1,0,0,0,0,0.0
2024-11-17,desktop,Paid,India,Returning,12,7,0,0,0,0,0,0.0
2024-11-17,desktop,Paid,United Kingdom,Returning,8,3,1,0,0,0,0,0.0
2024-11-18,tablet,Organic Search,United Kingdom,Returning,2,1,0,0,0,0,0,0.0
2024-11-18,mobile,Referral,United States,New,37,23,1,0,0,0,0,0.0
2024-11-18,desktop,Direct,France,New,5,4,1,0,0,0,0,0.0
2024-11-18,desktop,Organic Search,Japan,New,12,8,2,0,0,0,0,0.0
2024-11-18,mobile,Referral,United Kingdom,New,6,2,0,0,0,0,0,0.0
2024-11-19,tablet,Organic Search,United Kingdom,New,1,1,0,0,0,0,0,0.0
2024-10-10,tablet,Referral,United States,New,7,5,0,0,0,0,0,0.0
2024-10-10,mobile,Affiliate,Netherlands,New,1,0,0,0,0,0,0,0.0
2024-10-11,desktop,Email,Australia,New,2,1,0,0,0,0,0,0.0
2024-10-11,desktop,Organic Search,Japan,New,7,6,1,0,0,0,0,0.0
2024-10-11,mobile,Direct,Singapore,Returning,3,3,0,0,0,0,0,0.0
2024-10-11,tablet,Paid,Brazil,Returning,1,1,0,0,0,0,0,0.0
2024-10-11,tablet,Paid,Canada,New,2,0,0,0,0,0,0,0.0
2024-10-12,mobile,Email,Canada,New,3,0,0,0,0,0,0,0.0
2024-10-12,mobile,Organic Search,Australia,Returning,7,5,0,0,0,0,0,0.0
2024-10-12,mobile,Direct,Canada,New,6,5,0,0,0,0,0,0.0
2024-10-12,desktop,Email,Mexico,Returning,1,0,0,0,0,0,0,0.0
2024-10-12,mobile,Email,Germany,New,4,3,1,1,1,1,1,16.68
2024-10-12,mobile,Direct,India,Returning,9,9,1,0,0,0,0,0.0
2024-10-13,mobile,Referral,United States,Returning,5,2,0,0,0,0,0,0.0
2024-10-13,desktop,Affiliate,India,Returning,4,4,2,0,0,0,0,0.0
2024-10-15,mobile,Referral,Singapore,New,4,3,0,0,0,0,0,0.0
2024-10-15,desktop,Direct,Germany,Returning,7,6,0,0,0,0,0,0.0
2024-11-19,mobile,Direct,Germany,Returning,12,9,1,1,1,1,1,50.23
2024-11-19,desktop,Organic Search,Japan,Returning,7,5,1,0,0,0,0,0.0
2024-11-20,mobile,Direct,United Kingdom,New,11,10,3,1,1,1,1,112.03
2024-11-20,mobile,Referral,India,Returning,6,4,0,0,0,0,0,0.0
2024-11-20,mobile,Affiliate,United Kingdom,Returning,2,0,0,0,0,0,0,0.0
2024-11-21,desktop,Affiliate,United States,New,10,7,1,0,0,0,0,0.0
2024-11-21,desktop,Paid,Canada,New,25,11,0,0,0,0,0,0.0
2024-11-22,mobile,Paid,Germany,Returning,8,5,0,0,0,0,0,0.0
2024-11-22,desktop,Affiliate,United States,New,9,8,0,0,0,0,0,0.0
2024-10-16,mobile,Direct,India,New,20,10,1,0,0,0,0,0.0
2024-10-18,desktop,Paid,France,Returning,3,3,0,0,0,0,0,0.0
2024-10-18,tablet,Paid,India,New,4,2,0,0,0,0,0,0.0
2024-10-18,desktop,Direct,Germany,Returning,4,3,1,1,1,1,1,33.55
2024-10-19,mobile,Organic Search,United Kingdom,Returning,9,6,1,1,1,0,0,0.0
2024-10-19,mobile,Paid,France,Returning,4,4,1,0,0,0,0,0.0
2024-10-19,desktop,Organic Search,Singapore,New,5,3,2,0,0,0,0,0.0
2024-11-23,mobile,Organic Search,United Kingdom,Returning,15,7,4,2,1,1,1,79.18
2024-11-25,mobile,Referral,Australia,New,5,2,0,0,0,0,0,0.0
2024-11-25,desktop,Direct,Canada,New,19,15,5,2,2,2,1,61.92
2024-11-26,mobile,Organic Search,Netherlands,New,18,8,0,0,0,0,0,0.0
2024-10-04,desktop,Direct,Australia,Returning,4,2,0,0,0,0,0,0.0
2024-10-08,desktop,Direct,United Kingdom,Returning,9,4,2,0,0,0,0,0.0
2024-10-08,mobile,Paid,France,New,15,9,1,0,0,0,0,0.0
2024-10-08,tablet,Paid,United States,New,17,8,0,0,0,0,0,0.0
2024-10-09,desktop,Affiliate,United States,Returning,7,4,2,0,0,0,0,0.0
2024-10-09,desktop,Referral,United States,Returning,16,10,2,0,0,0,0,0.0
2024-11-05,desktop,Affiliate,Australia,Returning,1,1,1,0,0,0,0,0.0
2024-11-05,desktop,Referral,Canada,New,1,1,0,0,0,0,0,0.0
2024-11-07,mobile,Referral,United States,New,28,13,0,0,0,0,0,0.0
2024-11-07,desktop,Direct,Germany,Returning,5,5,2,0,0,0,0,0.0
2024-11-07,desktop,Referral,United States,Returning,5,3,0,0,0,0,0,0.0
2024-11-09,tablet,Paid,United States,New,17,13,0,0,0,0,0,0.0
2024-11-09,mobile,Referral,Germany,Returning,3,3,1,0,0,0,0,0.0
2024-11-09,desktop,Paid,Brazil,New,15,8,1,0,0,0,0,0.0
2024-09-16,mobile,Direct,United Kingdom,New,12,8,1,0,0,0,0,0.0
2024-09-17,mobile,Paid,Australia,New,7,2,0,0,0,0,0,0.0
2024-09-17,desktop,Organic Search,Germany,New,11,5,2,0,0,0,0,0.0
2024-09-17,desktop,Referral,Mexico,New,1,0,0,0,0,0,0,0.0
2024-09-17,mobile,Direct,United Kingdom,Returning,3,2,0,0,0,0,0,0.0
2024-09-17,tablet,Organic Search,United States,Returning,4,3,2,0,0,0,0,0.0
2024-09-18,desktop,Paid,Mexico,New,7,3,0,0,0,0,0,0.0
2024-09-19,desktop,Email,United States,Returning,11,9,2,2,2,2,2,117.48
2024-09-19,desktop,Affiliate,United States,Returning,5,3,1,1,1,1,1,12.84
2024-09-19,desktop,Direct,Australia,New,5,4,1,0,0,0,0,0.0
2024-09-20,mobile,Organic Search,United States,Returning,39,29,10,2,1,1,0,0.0
2024-09-20,mobile,Paid,France,Returning,7,3,0,0,0,0,0,0.0
2024-09-21,mobile,Direct,United Kingdom,New,10,6,1,0,0,0,0,0.0
2024-09-21,desktop,Organic Search,Singapore,Returning,3,2,1,0,0,0,0,0.0
2024-09-21,mobile,Email,India,Returning,6,5,1,0,0,0,0,0.0
2024-09-21,desktop,Affiliate,Japan,Returning,2,2,0,0,0,0,0,0.0
2024-10-20,desktop,Direct,Singapore,Returning,2,2,0,0,0,0,0,0.0
2024-10-20,mobile,Paid,United Kingdom,Returning,14,7,2,0,0,0,0,0.0
2024-10-21,mobile,Direct,Germany,Returning,8,5,0,0,0,0,0,0.0
2024-10-21,desktop,Referral,Germany,Returning,2,1,0,0,0,0,0,0.0
2024-10-22,desktop,Affiliate,Brazil,Returning,3,3,1,0,0,0,0,0.0
2024-10-23,mobile,Direct,Germany,New,8,5,0,0,0,0,0,0.0
2024-10-23,tablet,Organic Search,Germany,Returning,4,3,1,0,0,0,0,0.0
2024-10-24,desktop,Organic Search,France,Returning,6,3,1,0,0,0,0,0.0
2024-10-24,mobile,Referral,United States,Returning,11,5,1,0,0,0,0,0.0
2024-10-24,tablet,Direct,India,New,2,0,0,0,0,0,0,0.0
2024-10-25,desktop,Email,Singapore,New,2,2,0,0,0,0,0,0.0
2024-11-27,tablet,Direct,India,Returning,7,5,2,1,0,0,0,0.0
2024-11-27,desktop,Paid,Singapore,Returning,5,4,2,1,1,0,0,0.0
2024-11-27,tablet,Email,India,Returning,2,2,0,0,0,0,0,0.0
2024-11-28,desktop,Paid,United Kingdom,Returning,19,15,5,3,3,3,3,286.53
2024-11-28,mobile,Email,Canada,Returning,4,4,1,1,1,1,1,38.83
2024-11-28,mobile,Direct,Canada,Returning,15,11,3,2,1,1,1,66.66
2024-11-28,mobile,Direct,Netherlands,Returning,7,7,2,0,0,0,0,0.0
2024-09-10,mobile,Organic Search,France,New,4,4,1,1,1,0,0,0.0
2024-09-11,desktop,Paid,Netherlands,New,5,4,0,0,0,0,0,0.0
2024-09-13,mobile,Paid,United Kingdom,Returning,6,3,0,0,0,0,0,0.0
2024-09-13,mobile,Email,Brazil,New,2,2,0,0,0,0,0,0.0
2024-09-14,mobile,Email,United States,New,15,11,3,1,0,0,0,0.0
2024-09-14,desktop,Direct,Brazil,Returning,5,3,0,0,0,0,0,0.0
2024-11-09,desktop,Organic Search,Brazil,New,13,6,0,0,0,0,0,0.0
2024-11-11,desktop,Direct,Canada,New,9,3,1,0,0,0,0,0.0
2024-11-11,desktop,Organic Search,United Kingdom,Returning,13,10,4,1,1,1,1,71.98
2024-11-13,desktop,Organic Search,Japan,New,7,4,0,0,0,0,0,0.0
2024-11-13,desktop,Referral,Mexico,New,2,1,0,0,0,0,0,0.0
2024-11-13,tablet,Paid,Japan,Returning,2,1,1,0,0,0,0,0.0
2024-09-22,desktop,Paid,Canada,New,8,4,0,0,0,0,0,0.0
2024-09-23,mobile,Organic Search,Australia,New,7,4,2,0,0,0,0,0.0
2024-09-23,mobile,Organic Search,Singapore,Returning,7,4,0,0,0,0,0,0.0
2024-09-23,desktop,Organic Search,Brazil,New,9,5,0,0,0,0,0,0.0
2024-09-24,desktop,Referral,France,Returning,3,2,0,0,0,0,0,0.0
2024-09-25,desktop,Direct,France,Returning,7,6,1,0,0,0,0,0.0
2024-09-25,desktop,Paid,Germany,Returning,9,7,0,0,0,0,0,0.0
2024-09-26,mobile,Paid,Netherlands,Returning,1,0,0,0,0,0,0,0.0
2024-09-27,desktop,Paid,Netherlands,Returning,2,1,0,0,0,0,0,0.0
2024-10-26,desktop,Referral,Netherlands,New,1,1,0,0,0,0,0,0.0
2024-10-27,mobile,Organic Search,United Kingdom,Returning,6,6,0,0,0,0,0,0.0
2024-10-27,tablet,Organic Search,United States,New,12,8,1,0,0,0,0,0.0
2024-10-27,desktop,Paid,Singapore,New,4,2,1,0,0,0,0,0.0
2024-10-28,desktop,Organic Search,Singapore,New,5,2,0,0,0,0,0,0.0
2024-10-28,desktop,Affiliate,Germany,Returning,3,3,1,0,0,0,0,0.0
2024-10-28,desktop,Referral,Mexico,New,2,1,0,0,0,0,0,0.0
2024-10-29,desktop,Organic Search,Mexico,New,7,2,0,0,0,0,0,0.0
2024-10-30,desktop,Direct,Canada,New,10,6,1,1,1,1,1,56.18
2024-11-28,tablet,Direct,Brazil,Returning,2,2,0,0,0,0,0,0.0
2024-11-30,tablet,Organic Search,France,New,5,5,0,0,0,0,0,0.0
2024-11-30,desktop,Referral,India,Returning,7,6,0,0,0,0,0,0.0
2024-09-02,mobile,Referral,Germany,New,3,2,0,0,0,0,0,0.0
2024-09-02,mobile,Direct,India,New,19,13,0,0,0,0,0,0.0
2024-09-05,mobile,Referral,Japan,New,5,3,0,0,0,0,0,0.0
2024-09-05,tablet,Direct,Canada,New,4,3,0,0,0,0,0,0.0
2024-09-08,mobile,Organic Search,France,New,4,0,0,0,0,0,0,0.0
2024-09-08,mobile,Paid,Australia,New,11,3,1,0,0,0,0,0.0
2024-09-09,desktop,Referral,Netherlands,New,2,1,0,0,0,0,0,0.0
2024-09-09,mobile,Paid,Japan,Returning,7,5,1,1,1,1,0,0.0
2024-09-09,desktop,Paid,India,Returning,6,5,0,0,0,0,0,0.0
2024-10-30,desktop,Paid,Canada,New,10,5,0,0,0,0,0,0.0
2024-10-31,desktop,Organic Search,Canada,Returning,6,5,2,2,2,2,2,165.65
2024-11-01,tablet,Organic Search,United States,New,16,12,1,1,0,0,0,0.0
2024-11-01,tablet,Direct,Mexico,New,2,2,0,0,0,0,0,0.0
2024-11-01,mobile,Referral,Brazil,New,4,3,0,0,0,0,0,0.0
2024-11-04,desktop,Referral,Australia,New,5,3,0,0,0,0,0,0.0
2024-11-04,mobile,Email,Canada,Returning,1,1,0,0,0,0,0,0.0
2024-11-30,tablet,Organic Search,India,New,10,6,0,0,0,0,0,0.0
2024-11-30,mobile,Email,Germany,Returning,4,3,1,1,1,1,1,74.73
2024-09-29,mobile,Email,United Kingdom,Returning,4,3,0,0,0,0,0,0.0
2024-09-29,mobile,Email,Japan,New,2,0,0,0,0,0,0,0.0
2024-10-01,mobile,Direct,United States,Returning,29,21,5,1,1,0,0,0.0
2024-10-02,mobile,Email,United Kingdom,New,2,2,0,0,0,0,0,0.0
2024-10-02,mobile,Paid,Germany,Returning,4,3,0,0,0,0,0,0.0
2024-10-03,desktop,Email,Japan,Returning,2,1,0,0,0,0,0,0.0
2024-10-04,mobile,Organic Search,Brazil,Returning,6,5,0,0,0,0,0,0.0
2024-11-14,mobile,Direct,Germany,New,8,5,0,0,0,0,0,0.0
2024-11-14,mobile,Referral,Australia,Returning,6,4,1,0,0,0,0,0.0
2024-11-17,mobile,Paid,Brazil,New,16,5,1,0,0,0,0,0.0
2024-11-17,mobile,Organic Search,Brazil,New,8,4,0,0,0,0,0,0.0
2024-11-17,mobile,Affiliate,Singapore,Returning,1,1,0,0,0,0,0,0.0
2024-11-17,mobile,Affiliate,United States,Returning,8,7,4,1,1,1,1,21.72
2024-11-18,mobile,Direct,India,Returning,18,13,0,0,0,0,0,0.0
2024-11-18,desktop,Organic Search,Australia,New,7,6,1,0,0,0,0,0.0
2024-11-18,desktop,Direct,Singapore,Returning,3,2,0,0,0,0,0,0.0
2024-10-10,mobile,Organic Search,Brazil,Returning,4,2,0,0,0,0,0,0.0
2024-10-12,desktop,Affiliate,United States,New,3,1,0,0,0,0,0,0.0
2024-10-14,mobile,Referral,France,New,6,2,0,0,0,0,0,0.0
2024-10-14,tablet,Paid,Mexico,New,1,1,0,0,0,0,0,0.0
2024-11-20,mobile,Organic Search,Canada,Returning,6,5,1,0,0,0,0,0.0
2024-11-22,desktop,Organic Search,Singapore,Returning,1,1,0,0,0,0,0,0.0
2024-11-23,desktop,Paid,Brazil,New,7,4,0,0,0,0,0,0.0
2024-10-16,mobile,Paid,United Kingdom,Returning,16,12,3,0,0,0,0,0.0
2024-10-16,mobile,Affiliate,United Kingdom,Returning,2,1,0,0,0,0,0,0.0
2024-10-18,mobile,Organic Search,Canada,New,12,7,0,0,0,0,0,0.0
2024-10-19,desktop,Organic Search,Germany,Returning,6,5,1,1,1,1,1,36.31
2024-10-20,mobile,Email,India,New,2,0,0,0,0,0,0,0.0
2024-11-24,desktop,Referral,United States,Returning,10,5,2,1,1,1,1,32.13
2024-11-25,desktop,Affiliate,United States,New,21,19,7,2,1,1,1,19.77
2024-11-25,mobile,Affiliate,India,Returning,2,1,0,0,0,0,0,0.0
2024-10-04,desktop,Organic Search,United Kingdom,New,11,8,2,2,1,1,0,0.0
2024-10-04,tablet,Referral,United Kingdom,New,1,1,0,0,0,0,0,0.0
2024-10-05,mobile,Affiliate,Brazil,New,1,0,0,0,0,0,0,0.0
2024-10-06,mobile,Paid,Mexico,Returning,2,2,0,0,0,0,0,0.0
2024-10-07,desktop,Paid,France,Returning,4,3,0,0,0,0,0,0.0
2024-10-08,tablet,Direct,India,New,3,2,0,0,0,0,0,0.0
2024-10-09,tablet,Email,France,Returning,1,1,0,0,0,0,0,0.0
2024-11-05,mobile,Direct,Mexico,Returning,3,1,0,0,0,0,0,0.0
2024-11-06,mobile,Paid,India,Returning,26,17,2,0,0,0,0,0.0
2024-11-07,desktop,Paid,Brazil,New,8,4,0,0,0,0,0,0.0
2024-09-16,desktop,Organic Search,United Kingdom,Returning,5,4,0,0,0,0,0,0.0
2024-09-17,desktop,Direct,Singapore,New,8,5,0,0,0,0,0,0.0
2024-09-18,mobile,Direct,United Kingdom,Returning,5,3,0,0,0,0,0,0.0
2024-09-18,mobile,Organic Search,Australia,New,10,6,0,0,0,0,0,0.0
2024-09-20,tablet,Direct,India,Returning,3,2,0,0,0,0,0,0.0
2024-09-20,mobile,Paid,United Kingdom,Returning,7,5,0,0,0,0,0,0.0
2024-09-21,tablet,Organic Search,United Kingdom,Returning,1,1,0,0,0,0,0,0.0
2024-09-21,desktop,Organic Search,Australia,Returning,3,1,0,0,0,0,0,0.0
2024-09-21,mobile,Direct,Canada,Returning,8,7,1,1,1,1,1,25.83
2024-09-22,desktop,Paid,Singapore,Returning,8,7,0,0,0,0,0,0.0
2024-10-20,desktop,Direct,Mexico,New,6,5,1,1,0,0,0,0.0
2024-10-22,tablet,Organic Search,Netherlands,New,1,1,0,0,0,0,0,0.0
2024-10-22,desktop,Email,India,Returning,3,3,2,0,0,0,0,0.0
2024-10-23,mobile,Paid,Germany,Returning,4,3,2,0,0,0,0,0.0
2024-10-23,desktop,Direct,Singapore,Returning,3,1,0,0,0,0,0,0.0
2024-10-23,desktop,Direct,Japan,New,10,5,0,0,0,0,0,0.0
2024-10-24,desktop,Direct,United States,Returning,32,23,4,1,1,1,0,0.0
2024-10-25,mobile,Referral,Germany,Returning,2,2,1,0,0,0,0,0.0
2024-11-27,mobile,Referral,India,New,21,6,0,0,0,0,0,0.0
2024-09-09,desktop,Referral,United Kingdom,New,2,0,0,0,0,0,0,0.0
2024-09-09,mobile,Email,United States,New,8,5,1,1,1,1,1,146.84
2024-09-13,desktop,Paid,Canada,Returning,5,3,0,0,0,0,0,0.0
2024-09-13,mobile,Email,United States,New,12,6,2,1,1,1,1,62.32
2024-09-14,desktop,Organic Search,India,New,20,16,2,1,1,1,1,26.31
2024-09-15,desktop,Email,United States,New,15,10,1,1,1,0,0,0.0
2024-11-11,tablet,Referral,Germany,New,1,0,0,0,0,0,0,0.0
2024-11-11,mobile,Paid,Mexico,New,8,7,0,0,0,0,0,0.0
2024-11-12,mobile,Direct,Australia,Returning,5,4,0,0,0,0,0,0.0
2024-11-13,mobile,Organic Search,Mexico,Returning,4,1,0,0,0,0,0,0.0
2024-11-13,desktop,Affiliate,Singapore,New,1,0,0,0,0,0,0,0.0
2024-09-22,mobile,Direct,Brazil,New,5,5,1,0,0,0,0,0.0
2024-09-23,mobile,Organic Search,United Kingdom,New,9,4,0,0,0,0,0,0.0
2024-09-26,desktop,Organic Search,Brazil,Returning,4,4,0,0,0,0,0,0.0
2024-09-27,mobile,Direct,United Kingdom,New,9,6,1,0,0,0,0,0.0
2024-10-25,desktop,Affiliate,Australia,Returning,2,1,0,0,0,0,0,0.0
2024-10-26,tablet,Referral,Singapore,New,1,0,0,0,0,0,0,0.0
2024-10-26,desktop,Paid,Germany,New,9,8,2,0,0,0,0,0.0
2024-10-27,mobile,Affiliate,Japan,Returning,2,1,0,0,0,0,0,0.0
2024-10-27,tablet,Email,Brazil,Returning,1,1,0,0,0,0,0,0.0
2024-10-28,mobile,Direct,France,New,6,3,0,0,0,0,0,0.0
2024-11-28,tablet,Direct,Germany,New,4,4,0,0,0,0,0,0.0
2024-11-29,mobile,Organic Search,Brazil,New,30,21,3,1,1,0,0,0.0
2024-09-01,mobile,Paid,Netherlands,New,8,2,0,0,0,0,0,0.0
2024-09-03,desktop,Paid,India,Returning,3,2,0,0,0,0,0,0.0
2024-09-03,desktop,Direct,Canada,New,13,9,0,0,0,0,0,0.0
2024-09-06,desktop,Direct,Brazil,New,8,6,0,0,0,0,0,0.0
2024-09-07,mobile,Affiliate,Netherlands,New,1,0,0,0,0,0,0,0.0
2024-09-07,tablet,Referral,India,New,1,0,0,0,0,0,0,0.0
2024-09-08,desktop,Organic Search,Australia,New,5,3,0,0,0,0,0,0.0
2024-09-08,tablet,Paid,Mexico,New,1,0,0,0,0,0,0,0.0
2024-09-09,mobile,Paid,Mexico,New,9,4,0,0,0,0,0,0.0
2024-10-30,tablet,Referral,United States,New,1,0,0,0,0,0,0,0.0
2024-10-31,mobile,Organic Search,Japan,New,12,8,0,0,0,0,0,0.0
2024-10-31,tablet,Direct,Brazil,Returning,3,2,0,0,0,0,0,0.0
2024-11-02,desktop,Affiliate,United Kingdom,Returning,2,2,2,0,0,0,0,0.0
2024-11-03,desktop,Direct,Brazil,New,10,6,2,1,1,1,1,35.1
2024-11-04,desktop,Direct,India,Returning,18,10,1,0,0,0,0,0.0
2024-09-30,tablet,Paid,United States,Returning,4,3,1,0,0,0,0,0.0
2024-09-30,mobile,Email,Mexico,New,1,0,0,0,0,0,0,0.0
2024-10-01,mobile,Organic Search,France,New,6,2,1,1,1,0,0,0.0
2024-10-02,mobile,Paid,Netherlands,New,12,7,1,0,0,0,0,0.0
2024-10-02,desktop,Referral,India,Returning,3,1,0,0,0,0,0,0.0
2024-11-14,mobile,Direct,United Kingdom,New,15,13,2,1,1,1,1,89.06
2024-11-15,tablet,Direct,Singapore,Returning,2,2,1,0,0,0,0,0.0
2024-11-15,desktop,Direct,Netherlands,Returning,3,3,1,1,0,0,0,0.0
2024-11-15,desktop,Organic Search,Netherlands,Returning,6,1,0,0,0,0,0,0.0
2024-11-16,desktop,Direct,Germany,Returning,13,13,1,1,1,1,1,13.46
2024-11-16,desktop,Email,India,New,10,6,0,0,0,0,0,0.0
2024-11-17,desktop,Referral,Germany,New,2,0,0,0,0,0,0,0.0
2024-11-18,mobile,Organic Search,Singapore,New,8,4,0,0,0,0,0,0.0
2024-11-18,tablet,Direct,India,Returning,2,0,0,0,0,0,0,0.0
2024-11-18,desktop,Referral,Japan,Returning,2,0,0,0,0,0,0,0.0
2024-10-10,mobile,Direct,Singapore,New,5,3,1,0,0,0,0,0.0
2024-10-10,desktop,Paid,Canada,New,18,11,2,1,1,1,1,50.25
2024-10-10,mobile,Referral,India,Returning,4,1,0,0,0,0,0,0.0
2024-10-11,mobile,Email,United Kingdom,New,4,3,1,1,1,1,1,43.54
2024-10-11,desktop,Paid,Japan,Returning,4,2,1,1,1,1,1,73.84
2024-10-12,mobile,Referral,Germany,New,5,3,0,0,0,0,0,0.0
2024-10-12,desktop,Organic Search,Mexico,New,6,5,1,0,0,0,0,0.0
2024-10-13,mobile,Direct,Brazil,Returning,3,2,2,0,0,0,0,0.0
